,ACTIVATION_DATE,SUBSCRIPTION_ID,BUNDLE_NAME,REVENUE,PROVINCE,LANGUAGE,Interaction
58700,10/10/2023,3890752540.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
72034,10/19/2023,3890739206.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
8996,10/12/2023,3890802244.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Dari,1
13261,10/15/2023,3890797979.0,Monthly 550 Min,135.0,KABUL,Dari,1
34384,10/4/2023,3890776856.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
82107,10/25/2023,3890729133.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
53518,10/13/2023,3890757722.0,Hourly Bundle 400MB,10.0,BALKH,Dari,1
51363,10/12/2023,3890759877.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
99088,10/29/2023,3890712152.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
15863,10/30/2023,3890795377.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
36362,10/3/2023,3890774878.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
39624,10/21/2023,3890771616.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
48427,10/6/2023,3890762813.0,Hourly Bundle 400MB,10.0,LAGHMAN,Pashto,1
64996,10/24/2023,3890746244.0,Daily 200MB Data Bundle,30.0,PARWAN,Dari,1
24664,10/7/2023,3890786576.0,Hourly Bundle 400MB,40.0,KABUL,Dari,1
2271,10/29/2023,3890808969.0,Hourly Bundle 400MB,20.0,GHAZNI,Pashto,1
69223,10/1/2023,3890742017.0,Daily 200MB Data Bundle,15.0,HERAT,Pashto,1
42919,10/8/2023,3890768321.0,Daily 200MB Data Bundle,45.0,KABUL,Dari,1
51457,10/3/2023,3890759783.0,Daily 200MB Data Bundle,15.0,KONDUZ,Pashto,1
48091,10/11/2023,3890763149.0,Daily 200MB Data Bundle,30.0,GHOR,Dari,1
38449,10/3/2023,3890772791.0,Daily 200MB Data Bundle,30.0,TAKHAR,Dari,1
19317,10/28/2023,3890791923.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
4641,10/26/2023,3890806599.0,Hourly Bundle 400MB,10.0,BAMYAN,Dari,1
49236,10/29/2023,3890762004.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
10783,10/19/2023,3890800457.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
93287,10/15/2023,3890717953.0,Hourly Bundle 400MB,10.0,HERAT,Dari,1
12086,10/9/2023,3890799154.0,Daily 200MB Data Bundle,15.0,BALKH,Pashto,1
12684,10/22/2023,3890798556.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
81346,10/25/2023,3890729894.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
95451,10/27/2023,3890715789.0,Daily 200MB Data Bundle,45.0,GHAZNI,Dari,1
5236,10/24/2023,3890806004.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
10749,10/23/2023,3890800491.0,Hourly Bundle 400MB,80.0,BALKH,English,1
73326,10/2/2023,3890737914.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
47098,10/13/2023,3890764142.0,Daily 200MB Data Bundle,15.0,WARDAK,Pashto,1
2659,10/22/2023,3890808581.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
54026,10/5/2023,3890757214.0,Daily 200MB Data Bundle,15.0,NIMROZ,Dari,1
98160,10/10/2023,3890713080.0,Hourly Bundle 400MB,50.0,GHAZNI,Dari,1
67322,10/24/2023,3890743918.0,Daily 200MB Data Bundle,15.0,KHOST,Pashto,1
60891,10/22/2023,3890750349.0,Hourly Bundle 400MB,10.0,PAKTIA,Pashto,1
94455,10/6/2023,3890716785.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
76460,10/14/2023,3890734780.0,Monthly 20GB for 999AFN,999.0,KABUL,Dari,1
95325,10/24/2023,3890715915.0,Daily 200MB Data Bundle,15.0,HERAT,Pashto,1
27245,10/26/2023,3890783995.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
16297,10/21/2023,3890794943.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
80442,10/19/2023,3890730798.0,Monthly 550 Min,135.0,NANGARHAR,Dari,1
90914,10/10/2023,3890720326.0,Hourly Bundle 400MB,20.0,KONDUZ,Dari,1
81567,10/8/2023,3890729673.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
17278,10/19/2023,3890793962.0,Daily 200MB Data Bundle,75.0,HERAT,Dari,1
24532,10/2/2023,3890786708.0,Monthly 20GB for 999AFN,999.0,KUNAR,Pashto,1
75985,10/6/2023,3890735255.0,Daily 200MB Data Bundle,15.0,LAGHMAN,Pashto,1
8095,10/16/2023,3890803145.0,Hourly Bundle 400MB,10.0,PARWAN,Dari,1
27438,10/4/2023,3890783802.0,Hourly Bundle 400MB,20.0,FARYAB,Dari,1
99206,10/12/2023,3890712034.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
2757,10/28/2023,3890808483.0,Daily 200MB Data Bundle,15.0,QANDAHAR,Dari,1
45271,10/27/2023,3890765969.0,Daily 200MB Data Bundle,15.0,FARYAB,Dari,1
19983,10/3/2023,3890791257.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
85202,10/13/2023,3890726038.0,Hourly Bundle 400MB,10.0,JOZJAN,Dari,1
38648,10/21/2023,3890772592.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
33971,10/20/2023,3890777269.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
57245,10/12/2023,3890753995.0,Hourly Bundle 400MB,60.0,KABUL,Dari,1
12151,10/28/2023,3890799089.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
31478,10/1/2023,3890779762.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
85264,10/9/2023,3890725976.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
67924,10/23/2023,3890743316.0,Daily 200MB Data Bundle,15.0,GHAZNI,Dari,1
11561,10/2/2023,3890799679.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
50330,10/23/2023,3890760910.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
45770,10/28/2023,3890765470.0,Daily 200MB Data Bundle,15.0,LOGAR,Dari,1
47464,10/13/2023,3890763776.0,Hourly Bundle 400MB,20.0,NANGARHAR,Pashto,1
49956,10/9/2023,3890761284.0,Hourly 50 Onnet Min,10.0,KABUL,Pashto,1
38911,10/12/2023,3890772329.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
1546,10/14/2023,3890809694.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
45078,10/10/2023,3890766162.0,Daily 200MB Data Bundle,15.0,WARDAK,Dari,1
53209,10/19/2023,3890758031.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
51091,10/27/2023,3890760149.0,Daily 200MB Data Bundle,15.0,TAKHAR,Dari,1
91604,10/5/2023,3890719636.0,Daily 200MB Data Bundle,17.0,KABUL,Dari,1
99606,10/17/2023,3890711634.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
35793,10/13/2023,3890775447.0,Daily 200MB Data Bundle,15.0,BAGHLAN,Dari,1
63958,10/23/2023,3890747282.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
99252,10/11/2023,3890711988.0,Daily 200MB Data Bundle,15.0,KHOST,Dari,1
1398,10/28/2023,3890809842.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
34271,10/5/2023,3890776969.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
91674,10/6/2023,3890719566.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Dari,1
14322,10/7/2023,3890796918.0,Hourly Bundle 400MB,30.0,KHOST,Dari,1
1432,10/19/2023,3890809808.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
17680,10/20/2023,3890793560.0,Hourly Bundle 400MB,20.0,KAPISA,Dari,1
23829,10/17/2023,3890787411.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
6751,10/30/2023,3890804489.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
29561,10/26/2023,3890781679.0,Daily 200MB Data Bundle,15.0,KABUL,English,1
48151,10/11/2023,3890763089.0,Daily 200MB Data Bundle,15.0,GHAZNI,Dari,1
74140,10/24/2023,3890737100.0,Hourly Bundle 400MB,20.0,LAGHMAN,Dari,1
79722,10/30/2023,3890731518.0,Hourly Bundle 400MB,10.0,BALKH,Dari,1
26287,10/15/2023,3890784953.0,Daily 200MB Data Bundle,15.0,ZABUL,Dari,1
72626,10/22/2023,3890738614.0,Daily 200MB Data Bundle,15.0,LAGHMAN,Pashto,1
32904,10/2/2023,3890778336.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
5886,10/8/2023,3890805354.0,Hourly Bundle 400MB,10.0,FARYAB,Dari,1
52152,10/10/2023,3890759088.0,Hourly Bundle 400MB,40.0,KABUL,Dari,1
69649,10/7/2023,3890741591.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
79119,10/11/2023,3890732121.0,Hourly Bundle 400MB,10.0,HERAT,Dari,1
44732,10/24/2023,3890766508.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
45636,10/5/2023,3890765604.0,Hourly Bundle 400MB,10.0,GHAZNI,Dari,1
61684,10/23/2023,3890749556.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
56771,10/15/2023,3890754469.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
4275,10/16/2023,3890806965.0,Hourly Bundle 400MB,30.0,PARWAN,Pashto,1
32366,10/23/2023,3890778874.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
92184,10/17/2023,3890719056.0,Hourly Bundle 400MB,10.0,BALKH,Dari,1
23150,10/14/2023,3890788090.0,Hourly Bundle 400MB,50.0,KABUL,Pashto,1
18753,10/30/2023,3890792487.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
10861,10/18/2023,3890800379.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
43225,10/10/2023,3890768015.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
74348,10/11/2023,3890736892.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
17715,10/13/2023,3890793525.0,Hourly Bundle 400MB,10.0,BALKH,Dari,1
36892,10/20/2023,3890774348.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
91265,10/3/2023,3890719975.0,Hourly Bundle 400MB,10.0,FARYAB,Dari,1
64087,10/19/2023,3890747153.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
94256,10/19/2023,3890716984.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
94246,10/14/2023,3890716994.0,Hourly Bundle 400MB,10.0,KAPISA,Dari,1
67517,10/5/2023,3890743723.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
38349,10/21/2023,3890772891.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
92652,10/6/2023,3890718588.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
82339,10/18/2023,3890728901.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
27673,10/9/2023,3890783567.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
62803,10/20/2023,3890748437.0,Hourly Bundle 400MB,10.0,GHAZNI,Dari,1
76934,10/7/2023,3890734306.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
55930,10/9/2023,3890755310.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Dari,1
94582,10/14/2023,3890716658.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
39975,10/16/2023,3890771265.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
85175,10/9/2023,3890726065.0,Monthly 550 Min,135.0,NANGARHAR,Dari,1
22032,10/11/2023,3890789208.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
58267,10/24/2023,3890752973.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
49407,10/27/2023,3890761833.0,Daily 200MB Data Bundle,30.0,BALKH,Dari,1
93536,10/10/2023,3890717704.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
70861,10/2/2023,3890740379.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
87130,10/9/2023,3890724110.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
7739,10/20/2023,3890803501.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
49563,10/10/2023,3890761677.0,Hourly Bundle 400MB,10.0,BALKH,Dari,1
53897,10/28/2023,3890757343.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
17775,10/4/2023,3890793465.0,Hourly 50 Onnet Min,10.0,KABUL,Dari,1
23303,10/5/2023,3890787937.0,Daily 200MB Data Bundle,30.0,PAKTIA,Pashto,1
89223,10/7/2023,3890722017.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
89729,10/4/2023,3890721511.0,Hourly Bundle 400MB,10.0,PARWAN,Dari,1
2214,10/18/2023,3890809026.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
74972,10/17/2023,3890736268.0,Hourly Bundle 400MB,10.0,FARYAB,Dari,1
75184,10/18/2023,3890736056.0,Daily 200MB Data Bundle,15.0,BALKH,Pashto,1
58138,10/22/2023,3890753102.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
86843,10/8/2023,3890724397.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
66287,10/20/2023,3890744953.0,Hourly Bundle 400MB,30.0,NANGARHAR,Pashto,1
31226,10/21/2023,3890780014.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
7744,10/26/2023,3890803496.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
3263,10/6/2023,3890807977.0,Daily 200MB Data Bundle,15.0,GHAZNI,Dari,1
42979,10/18/2023,3890768261.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
54185,10/22/2023,3890757055.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
74889,10/20/2023,3890736351.0,Daily 200MB Data Bundle,15.0,JOZJAN,Dari,1
170,10/29/2023,3890811070.0,Monthly 550 Min,135.0,PARWAN,Dari,1
4757,10/1/2023,3890806483.0,Hourly Bundle 400MB,10.0,PARWAN,Dari,1
52664,10/10/2023,3890758576.0,Hourly Bundle 400MB,30.0,BADGHIS,Dari,1
63450,10/20/2023,3890747790.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
21329,10/23/2023,3890789911.0,Monthly 550 Min,135.0,LAGHMAN,Pashto,1
37974,10/4/2023,3890773266.0,Daily 200MB Data Bundle,30.0,KABUL,Pashto,1
9581,10/21/2023,3890801659.0,Daily 200MB Data Bundle,15.0,KAPISA,Dari,1
26415,10/16/2023,3890784825.0,Hourly Bundle 400MB,10.0,HERAT,Dari,1
88831,10/31/2023,3890722409.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
97134,10/29/2023,3890714106.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
2815,10/6/2023,3890808425.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
48327,10/28/2023,3890762913.0,Hourly Bundle 400MB,10.0,GHAZNI,Dari,1
12495,10/8/2023,3890798745.0,Hourly Bundle 400MB,30.0,SAR-E-POL,Pashto,1
69876,10/29/2023,3890741364.0,Daily 200MB Data Bundle,15.0,SAMANGAN,Dari,1
91441,10/16/2023,3890719799.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
67974,10/27/2023,3890743266.0,Hourly Bundle 400MB,60.0,PAKTIA,Pashto,1
53960,10/20/2023,3890757280.0,Daily 200MB Data Bundle,15.0,LAGHMAN,Pashto,1
23633,10/22/2023,3890787607.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
41907,10/9/2023,3890769333.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
90487,10/8/2023,3890720753.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
11645,10/17/2023,3890799595.0,Hourly Bundle 400MB,40.0,KABUL,Pashto,1
4354,10/18/2023,3890806886.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
33048,10/8/2023,3890778192.0,Hourly Bundle 400MB,10.0,FARAH,Dari,1
15977,10/30/2023,3890795263.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
51869,10/1/2023,3890759371.0,Hourly Bundle 400MB,10.0,JOZJAN,Dari,1
61343,10/26/2023,3890749897.0,Hourly 50 Onnet Min,20.0,BADAKHSHAN,Dari,1
59572,10/13/2023,3890751668.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
71706,10/4/2023,3890739534.0,Hourly Bundle 400MB,10.0,TAKHAR,Dari,1
87204,10/12/2023,3890724036.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
21789,10/23/2023,3890789451.0,Monthly 550 Min,135.0,NANGARHAR,Dari,1
21073,10/2/2023,3890790167.0,Daily 200MB Data Bundle,15.0,BAGHLAN,Dari,1
74118,10/13/2023,3890737122.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
10090,10/17/2023,3890801150.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
23760,10/3/2023,3890787480.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
3740,10/29/2023,3890807500.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
14372,10/13/2023,3890796868.0,Hourly Bundle 400MB,20.0,KHOST,Pashto,1
2766,10/13/2023,3890808474.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
38002,10/3/2023,3890773238.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
95162,10/7/2023,3890716078.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
91317,10/4/2023,3890719923.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
53115,10/2/2023,3890758125.0,Hourly Bundle 400MB,50.0,TAKHAR,Dari,1
84349,10/24/2023,3890726891.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
44610,10/6/2023,3890766630.0,Hourly Bundle 400MB,10.0,PARWAN,Pashto,1
30518,10/26/2023,3890780722.0,Monthly 2.5GB Special Offer,250.0,FARYAB,Dari,1
46005,10/20/2023,3890765235.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
76425,10/13/2023,3890734815.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
50709,10/31/2023,3890760531.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
67954,10/8/2023,3890743286.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
17315,10/15/2023,3890793925.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
76680,10/9/2023,3890734560.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
70088,10/8/2023,3890741152.0,Monthly 550 Min,135.0,JOZJAN,Dari,1
49258,10/29/2023,3890761982.0,Hourly Bundle 400MB,30.0,GHAZNI,Dari,1
1696,10/6/2023,3890809544.0,Hourly 50 Onnet Min,10.0,KABUL,Dari,1
23279,10/16/2023,3890787961.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
695,10/12/2023,3890810545.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
34467,10/5/2023,3890776773.0,Hourly 50 Onnet Min,30.0,HERAT,Dari,1
56683,10/13/2023,3890754557.0,Monthly 2.5GB Special Offer,250.0,HERAT,Dari,1
44273,10/27/2023,3890766967.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
45915,10/11/2023,3890765325.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
53754,10/31/2023,3890757486.0,Daily 200MB Data Bundle,30.0,KABUL,Dari,1
71192,10/1/2023,3890740048.0,Monthly 2.5GB Special Offer,250.0,KABUL,Dari,1
74304,10/24/2023,3890736936.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
79529,10/18/2023,3890731711.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
19835,10/21/2023,3890791405.0,Daily 200MB Data Bundle,15.0,FARYAB,Dari,1
66379,10/10/2023,3890744861.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
57619,10/27/2023,3890753621.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
39422,10/23/2023,3890771818.0,Hourly Bundle 400MB,20.0,FARYAB,Dari,1
78558,10/13/2023,3890732682.0,Monthly 2.5GB Special Offer,250.0,JOZJAN,Dari,1
74778,10/13/2023,3890736462.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
70933,10/27/2023,3890740307.0,Daily 200MB Data Bundle,15.0,JOZJAN,Dari,1
35648,10/14/2023,3890775592.0,Hourly Bundle 400MB,20.0,LOGAR,Pashto,1
58233,10/10/2023,3890753007.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
87368,10/20/2023,3890723872.0,Hourly Bundle 400MB,20.0,BAGHLAN,Pashto,1
81381,10/21/2023,3890729859.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
60247,10/20/2023,3890750993.0,Monthly 4GB Subs,399.0,KABUL,Dari,1
70473,10/8/2023,3890740767.0,Daily 200MB Data Bundle,30.0,NANGARHAR,Pashto,1
9219,10/11/2023,3890802021.0,Daily 200MB Data Bundle,30.0,FARYAB,Dari,1
31268,10/29/2023,3890779972.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
35787,10/1/2023,3890775453.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
84533,10/10/2023,3890726707.0,Hourly Bundle 400MB,30.0,KHOST,Pashto,1
44777,10/20/2023,3890766463.0,Hourly Bundle 400MB,20.0,KABUL,Dari,1
34500,10/25/2023,3890776740.0,Hourly Bundle 400MB,10.0,HERAT,Dari,1
61297,10/6/2023,3890749943.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
30907,10/11/2023,3890780333.0,Hourly Bundle 400MB,30.0,KABUL,Dari,1
12982,10/29/2023,3890798258.0,Daily 200MB Data Bundle,30.0,JOZJAN,Dari,1
71577,10/15/2023,3890739663.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
81752,10/24/2023,3890729488.0,Monthly 550 Min,148.5,NANGARHAR,Pashto,1
41823,10/27/2023,3890769417.0,Hourly 50 Onnet Min,10.0,GHAZNI,Dari,1
99033,10/21/2023,3890712207.0,Daily 200MB Data Bundle,15.0,GHOR,Dari,1
25167,10/14/2023,3890786073.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
32024,10/10/2023,3890779216.0,Hourly Bundle 400MB,20.0,WARDAK,Pashto,1
537,10/5/2023,3890810703.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
86109,10/26/2023,3890725131.0,Hourly Bundle 400MB,10.0,PARWAN,Dari,1
24013,10/10/2023,3890787227.0,Daily 200MB Data Bundle,15.0,KABUL,Pashto,1
92071,10/7/2023,3890719169.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
43035,10/1/2023,3890768205.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
42912,10/8/2023,3890768328.0,Daily 200MB Data Bundle,15.0,KHOST,Dari,1
90673,10/10/2023,3890720567.0,Hourly Bundle 400MB,30.0,SAMANGAN,Dari,1
52252,10/22/2023,3890758988.0,Monthly 550 Min,148.5,LOGAR,Dari,1
43988,10/12/2023,3890767252.0,Daily 200MB Data Bundle,15.0,PARWAN,Dari,1
98584,10/8/2023,3890712656.0,Hourly 50 Onnet Min,10.0,KABUL,Dari,1
16720,10/30/2023,3890794520.0,Hourly Bundle 400MB,10.0,PARWAN,Dari,1
47253,10/9/2023,3890763987.0,Hourly Bundle 400MB,10.0,NANGARHAR,Pashto,1
17959,10/24/2023,3890793281.0,Hourly 50 Onnet Min,20.0,KABUL,Pashto,1
61069,10/18/2023,3890750171.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
14035,10/14/2023,3890797205.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
44128,10/6/2023,3890767112.0,Daily 200MB Data Bundle,30.0,HELMAND,Pashto,1
23566,10/12/2023,3890787674.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
426,10/21/2023,3890810814.0,Hourly Bundle 400MB,10.0,HELMAND,Pashto,1
40190,10/7/2023,3890771050.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
84196,10/10/2023,3890727044.0,Monthly 1000 Min for 200 Afs Subs,200.0,PANJSHIR,Pashto,1
22532,10/11/2023,3890788708.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
83054,10/4/2023,3890728186.0,Daily 200MB Data Bundle,15.0,BAGHLAN,Dari,1
78062,10/20/2023,3890733178.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
76226,10/22/2023,3890735014.0,Daily 200MB Data Bundle,15.0,BAGHLAN,Dari,1
32520,10/7/2023,3890778720.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
15068,10/3/2023,3890796172.0,Daily 200MB Data Bundle,45.0,GHAZNI,Pashto,1
35675,10/28/2023,3890775565.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
39932,10/22/2023,3890771308.0,Monthly 550 Min,135.0,NANGARHAR,Pashto,1
1051,10/29/2023,3890810189.0,Daily 200MB Data Bundle,15.0,BAGHLAN,Dari,1
68679,10/26/2023,3890742561.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
70396,10/29/2023,3890740844.0,Daily 200MB Data Bundle,30.0,HELMAND,Pashto,1
41260,10/8/2023,3890769980.0,Hourly Bundle 400MB,10.0,KABUL,Pashto,1
77578,10/25/2023,3890733662.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
8156,10/10/2023,3890803084.0,Daily 200MB Data Bundle,15.0,BALKH,Dari,1
36375,10/16/2023,3890774865.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
53313,10/11/2023,3890757927.0,Hourly Bundle 400MB,30.0,HELMAND,Pashto,1
58133,10/16/2023,3890753107.0,Hourly Bundle 400MB,10.0,SAR-E-POL,Dari,1
21266,10/3/2023,3890789974.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
5994,10/9/2023,3890805246.0,Hourly Bundle 400MB,50.0,KABUL,Dari,1
4679,10/11/2023,3890806561.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
34613,10/20/2023,3890776627.0,Hourly Bundle 400MB,10.0,KABUL,Dari,1
62691,10/24/2023,3890748549.0,Daily 200MB Data Bundle,15.0,NANGARHAR,Pashto,1
65201,10/10/2023,3890746039.0,Hourly Bundle 400MB,30.0,NANGARHAR,Pashto,1
27344,10/18/2023,3890783896.0,Daily 200MB Data Bundle,15.0,KUNAR,Pashto,1
39445,10/30/2023,3890771795.0,Hourly Bundle 400MB,10.0,KONDUZ,Dari,1
91869,10/26/2023,3890719371.0,Daily 200MB Data Bundle,90.0,JOZJAN,Dari,1
43164,10/15/2023,3890768076.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
62353,10/12/2023,3890748887.0,Hourly Bundle 400MB,10.0,NANGARHAR,Dari,1
42581,10/17/2023,3890768659.0,Daily 200MB Data Bundle,15.0,HERAT,Dari,1
98636,10/25/2023,3890712604.0,Hourly Bundle 400MB,60.0,NANGARHAR,Pashto,1
49772,10/24/2023,3890761468.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
54983,10/18/2023,3890756257.0,Daily 200MB Data Bundle,45.0,KABUL,Pashto,1
50309,10/7/2023,3890760931.0,Daily 200MB Data Bundle,15.0,KABUL,Dari,1
33379,10/28/2023,3890777861.0,Daily 200MB Data Bundle,15.0,PARWAN,Dari,1
18830,10/24/2023,3890792410.0,Monthly 550 Min,135.0,BALKH,Pashto,1
